Date,Avg_Temp
08/15/2016,74.16666667
08/16/2016,76.1
08/17/2016,78.1
08/18/2016,78.15
08/19/2016,77
08/20/2016,74.15
08/21/2016,68.35
08/22/2016,66.83333333
08/23/2016,70.85
08/24/2016,75.5
08/25/2016,76.45
08/26/2016,73.35
08/27/2016,75.1
08/28/2016,76.95
08/29/2016,77.8
08/30/2016,78.35
08/31/2016,73.33333333
09/01/2016,68.6
09/02/2016,67.2
09/03/2016,66.65
09/04/2016,69.35
09/05/2016,74
09/06/2016,80.75
09/07/2016,83.33333333
09/08/2016,77.95
09/09/2016,73.15
09/10/2016,68.75
09/11/2016,64.25
09/12/2016,67.55
09/13/2016,72.4
09/14/2016,71
09/15/2016,68.45
09/16/2016,72.7
09/17/2016,73.65
09/18/2016,68.95
09/19/2016,72.3
09/20/2016,74.4
09/21/2016,72.2
09/22/2016,72.35
09/23/2016,71.65
09/24/2016,70.45
09/25/2016,72.8
09/26/2016,66.8
09/27/2016,60.9
09/28/2016,57.85
09/29/2016,60.35
09/30/2016,62.35
10/01/2016,60.85
10/02/2016,60.9
10/03/2016,62.35
10/04/2016,65.2
10/05/2016,69.35
10/06/2016,67.5
10/07/2016,62.55
10/08/2016,53.95
10/09/2016,54.25
10/10/2016,57.4
10/11/2016,63.05
10/12/2016,60.65
10/13/2016,50.2
10/14/2016,51.15
10/15/2016,58.15
10/16/2016,65.4
10/17/2016,72.35
10/18/2016,69.45
10/19/2016,61.55
10/20/2016,55.1
10/21/2016,47.8
10/22/2016,47.5
10/23/2016,54.6
10/24/2016,52.55
10/25/2016,47.22222222
10/26/2016,47.9
10/27/2016,47.05
10/28/2016,49.5
10/29/2016,60.2
10/30/2016,54.45
10/31/2016,49.75
11/01/2016,61.75
11/02/2016,63.25
11/03/2016,56.5
11/04/2016,53.15
11/05/2016,54.8
11/06/2016,56.6
11/07/2016,56.1
11/08/2016,56.4
11/09/2016,50
11/10/2016,51.1
11/11/2016,49.3
11/12/2016,42.4
11/13/2016,44.95
11/14/2016,48.7
11/15/2016,47.25
11/16/2016,49.11111111
11/17/2016,55.95
11/18/2016,55.1
11/19/2016,38.65
11/20/2016,29.8
11/21/2016,30.7
11/22/2016,33.5
11/23/2016,39
11/24/2016,40.15
11/25/2016,38.5
11/26/2016,39.5
11/27/2016,39.5
11/28/2016,43.85
11/29/2016,49.2
11/30/2016,41.6
12/01/2016,38.55
12/02/2016,36.85
12/03/2016,33.6
12/04/2016,31.3
12/05/2016,32.35
12/06/2016,32.25
12/07/2016,28.25
12/08/2016,21.55555556
12/09/2016,21.45
12/10/2016,21.35
12/11/2016,26.15
12/12/2016,24.4
12/13/2016,15
12/14/2016,11.25
12/15/2016,7
12/16/2016,11.65
12/17/2016,19.25
12/18/2016,9.2
12/19/2016,3.05
12/20/2016,15.6
12/21/2016,25.94444444
12/22/2016,30.9
12/23/2016,31.65
12/24/2016,34.3
12/25/2016,35.75
12/26/2016,41.75
12/27/2016,30.9
12/28/2016,30.22222222
12/29/2016,33.5
12/30/2016,30.05
12/31/2016,32.16666667
01/01/2017,29.88888889
01/02/2017,32.77777778
01/03/2017,31.35
01/04/2017,18.6
01/05/2017,10.3
01/06/2017,5.5
01/07/2017,7.7
01/08/2017,10.55555556
01/09/2017,20.55
01/10/2017,35.5
01/11/2017,35.9
01/12/2017,28.05
01/13/2017,22.5
01/14/2017,25.9
01/15/2017,27
01/16/2017,31.85
01/17/2017,40
01/18/2017,34.7
01/19/2017,35.25
01/20/2017,39
01/21/2017,46.85
01/22/2017,43.25
01/23/2017,39.75
01/24/2017,37.27777778
01/25/2017,37.8125
01/26/2017,34.25
01/27/2017,28.25
01/28/2017,26.5
01/29/2017,25.61111111
01/30/2017,24.2
01/31/2017,34.16666667
,
